Timestamp,What is your age?,What is your gender?,Where do you study?,How many students are there in your class?,Physical,Verbal,Cyber,Racial,Social,Classroom,Restroom,Hallway,School/College Bus,Gym/Sportsroom,Social Media,Home,Neighbourhood,Best Friends,Friends (Male),Friends (Female),Teachers,Parents,Relatives,Neighbours,Weight,Height,Skin Color,Have you ever carried a weapon to school?,Have you ever hit or pushed someone?,Have you ever insulted or threatened someone online?,Have you ever played a prank which upset someone?,How often do you miss school because you feel unsafe or uncomfortable,How often do you miss school for no good reason?,How often do you indulge in these activities?,"How often do you try to obtain money/possessions, other than the ones provided by your parent/guardian?","How often have you had your property stolen, or deliberately damaged?",How often have you stolen or deliberately damaged someone's property?,How often are you involved in a physical fight?,How often do you experience depression?,How often do you experience suicidal thoughts?,Outcome
11-25-2019 16:13:47,21,Male,College/University,N/A,3,6,1,3,1,5,5,5,5,3,2,10,8,10,10,4,3,8,4,5,2,3,6,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 16:13:52,22,Male,College/University,60,1,1,1,2,1,6,8,10,10,10,10,7,6,10,10,10,8,7,6,6,4,9,10,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Every day,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Regularly (1 or 2 times a week),Not a bully
11-25-2019 16:13:53,22,Male,College/University,34,1,5,3,7,8,7,6,7,7,4,6,9,8,8,4,8,4,6,5,5,5,5,7,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Never,Every day,Regularly (1 or 2 times a week),Possible Bully
11-25-2019 16:14:05,22,Male,College/University,34,1,5,3,7,8,7,6,7,7,4,6,9,8,8,4,8,4,6,5,5,5,5,7,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Never,Every day,Regularly (1 or 2 times a week),Possible Bully
11-25-2019 16:14:06,18,Female,College/University,46,1,2,1,1,2,5,4,7,10,3,10,8,8,10,9,9,7,6,3,6,5,8,10,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 16:14:07,22,Female,College/University,50,1,1,1,1,1,10,4,4,5,7,4,6,6,10,8,4,9,9,5,5,5,10,10,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Regularly (1 or 2 times a week),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 16:14:20,16,Female,High School (Grade 9 - Grade 12),50,10,10,6,1,1,5,4,10,7,10,7,10,8,8,10,10,4,10,4,10,6,1,10,Never,Regularly (1 or 2 times a week),Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Possible Bully
11-25-2019 16:14:51,18,Male,College/University,48,1,2,2,1,1,9,9,9,8,8,10,10,10,10,9,10,9,10,8,9,6,7,10,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 16:15:28,17,Male,High School (Grade 9 - Grade 12),28,1,7,7,8,5,4,6,5,7,5,9,10,10,10,7,4,5,5,5,5,9,9,8,Never,Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Regularly (1 or 2 times a week),Never,Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Never,Never,Possible Bully
11-25-2019 16:15:29,20,Male,College/University,55,1,1,1,1,1,2,2,10,9,5,5,8,8,10,8,7,7,10,8,7,7,7,3,Never,Sometimes ( 1 or 2 times a month),Never,Never,Every day,Every day,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 16:15:41,19,Male,College/University,67,4,5,1,1,3,10,10,10,10,10,10,8,9,10,10,10,9,8,7,7,8,9,7,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Never,Not a bully
11-25-2019 16:16:00,20,Male,College/University,200,1,1,1,1,1,4,4,5,5,5,5,10,9,9,6,6,3,10,4,6,8,8,6,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Regularly (1 or 2 times a week),Never,Not a bully
11-25-2019 16:16:16,18,Female,College/University,107,1,1,1,1,1,6,9,9,3,3,2,10,6,10,5,9,5,8,2,3,8,10,6,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 16:16:18,16,Female,Middle School (Grade 6 - Grade 8),40,1,1,1,1,1,10,10,10,10,10,6,7,10,10,10,10,10,8,8,8,10,10,10,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Not a bully
11-25-2019 16:16:20,21,Female,College/University,N/A,3,1,1,1,1,4,3,5,4,2,8,5,3,10,4,10,5,2,3,2,5,8,8,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 16:16:34,21,Male,College/University,N/A,2,5,3,3,1,9,7,10,9,10,6,10,4,9,7,9,7,8,8,7,7,4,4,Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 16:17:18,18,Male,College/University,40,1,1,1,1,1,8,10,10,10,8,8,10,10,10,9,10,7,9,4,5,8,10,3,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Never,Never,Not a bully
11-25-2019 16:17:40,18,Male,College/University,60,3,3,2,1,1,5,4,8,10,5,9,10,3,10,9,8,3,8,4,4,1,8,8,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Regularly (1 or 2 times a week),Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Never,Not a bully
11-25-2019 16:17:50,20,Male,College/University,57,9,7,4,1,1,10,8,3,1,5,10,10,5,10,10,5,10,10,6,4,10,8,10,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 16:17:59,22,Female,College/University,N/A,1,1,1,1,1,9,8,8,8,8,8,9,8,10,10,8,9,10,9,8,7,8,9,Never,Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 16:18:10,16,Male,High School (Grade 9 - Grade 12),60,4,4,1,1,1,6,9,6,6,5,6,10,7,9,9,1,8,9,9,7,8,9,8,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 16:18:45,21,Male,College/University,60,1,2,1,1,2,8,8,8,10,10,10,10,10,10,10,10,7,10,10,8,10,10,10,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 16:19:35,19,Male,College/University,N/A,6,8,1,2,1,10,2,9,10,10,10,10,7,10,7,8,7,9,3,3,5,4,7,Never,Every day,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Regularly (1 or 2 times a week),Every day,Not a bully
11-25-2019 16:19:59,21,Male,College/University,70,4,6,3,4,1,8,8,8,7,4,6,9,5,9,9,7,4,7,6,2,3,7,7,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 16:20:23,22,Male,College/University,N/A,1,3,3,1,4,7,7,7,8,8,8,10,10,10,10,9,7,10,10,8,7,6,8,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Every day,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 16:20:24,16,Male,College/University,50,4,5,3,3,1,10,5,10,10,10,5,10,10,10,10,8,9,5,7,8,5,5,4,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Every day,Not a bully
11-25-2019 16:20:31,21,Male,College/University,65,4,5,2,8,9,7,10,9,9,9,7,10,5,9,9,7,7,10,7,6,7,9,9,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Never,Not a bully
11-25-2019 16:20:42,20,Male,College/University,40,3,5,1,2,1,7,8,7,9,6,9,10,9,7,8,8,8,10,9,9,5,8,8,Never,Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,N/A,Never,Not a bully
11-25-2019 16:20:48,17,Male,High School (Grade 9 - Grade 12),45,5,5,5,5,5,2,4,7,2,9,5,10,3,7,7,5,3,5,5,5,5,5,5,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Every day,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Possible Bully
11-25-2019 16:20:52,16,Female,High School (Grade 9 - Grade 12),43,10,8,9,10,8,6,4,4,3,3,5,10,7,10,8,9,5,5,3,3,4,9,9,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Possible Bully
11-25-2019 16:21:39,13,Male,High School (Grade 9 - Grade 12),39,4,5,3,1,2,6,9,7,9,10,10,9,6,8,8,8,6,5,4,4,6,8,6,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Never,Never,Never,Not a bully
11-25-2019 16:21:48,19,Male,College/University,60,4,6,1,1,1,7,7,9,9,8,10,10,7,10,10,8,8,10,8,5,4,10,8,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 16:21:52,18,Male,College/University,35,3,4,3,2,3,7,9,9,8,10,10,10,9,10,9,8,8,9,7,8,9,7,9,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Not a bully
11-25-2019 16:22:01,19,Male,College/University,60,4,6,1,1,1,7,7,9,9,8,10,10,7,10,10,8,8,10,8,5,4,10,8,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 16:22:09,17,Male,High School (Grade 9 - Grade 12),22,1,10,1,1,5,10,1,10,10,10,10,10,9,10,8,10,7,10,6,9,1,10,8,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Regularly (1 or 2 times a week),Never,Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Never,Never,Never,Not a bully
11-25-2019 16:22:14,16,Female,High School (Grade 9 - Grade 12),44,1,2,1,1,2,8,7,8,9,8,8,10,7,9,9,9,8,10,7,5,9,3,10,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 16:22:20,13,Male,High School (Grade 9 - Grade 12),20,1,7,1,1,2,10,5,10,5,9,10,10,1,10,6,7,4,8,3,1,4,4,3,Never,Regularly (1 or 2 times a week),Never,Never,Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Not a bully
11-25-2019 16:22:28,20,Male,College/University,60,1,1,1,1,1,10,10,8,9,9,5,10,10,10,10,4,10,10,10,10,10,10,7,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 16:22:49,17,Male,High School (Grade 9 - Grade 12),60,3,3,1,1,1,6,6,7,5,1,7,10,7,8,8,4,7,10,8,8,7,8,8,Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 16:23:01,16,Female,High School (Grade 9 - Grade 12),28,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 16:23:19,21,Male,College/University,28,3,2,1,1,5,4,7,9,6,8,6,10,9,10,7,7,4,8,1,1,4,2,6,Never,Never,Never,Never,Never,Regularly (1 or 2 times a week),Every day,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 16:23:22,17,Male,High School (Grade 9 - Grade 12),N/A,1,2,1,1,1,2,3,2,3,1,7,9,4,8,8,8,1,8,1,2,10,10,8,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 16:24:24,20,Male,College/University,70,1,2,1,2,2,3,3,5,5,8,8,10,7,10,9,8,6,5,4,3,10,5,10,Never,Never,Never,Never,Every day,Regularly (1 or 2 times a week),Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Never,Never,Never,Regularly (1 or 2 times a week),Never,Not a bully
11-25-2019 16:24:30,16,Female,High School (Grade 9 - Grade 12),25,1,1,1,1,1,8,7,7,6,5,8,10,6,9,8,7,7,8,7,7,4,4,4,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 16:24:35,19,Male,College/University,50,1,5,5,1,1,8,8,9,9,10,10,10,10,10,8,5,6,8,6,5,6,8,5,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 16:24:44,18,Female,High School (Grade 9 - Grade 12),51,2,2,1,1,1,5,4,5,8,6,6,6,1,10,5,10,4,10,7,4,5,10,4,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 16:24:57,22,Male,College/University,N/A,3,4,1,1,1,5,2,6,2,7,5,7,7,10,7,7,5,10,7,4,5,6,5,Every day,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Never,Never,Not a bully
11-25-2019 16:25:08,18,Male,High School (Grade 9 - Grade 12),63,2,4,1,2,3,2,4,7,10,8,5,10,8,9,6,4,2,7,3,2,9,6,10,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Every day,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 16:25:11,17,Female,High School (Grade 9 - Grade 12),30,4,1,1,1,2,3,4,5,5,7,8,7,5,10,9,8,5,1,1,1,7,10,7,Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Never,Regularly (1 or 2 times a week),Every day,Regularly (1 or 2 times a week),Never,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Every day,Every day,Not a bully
11-25-2019 16:25:14,21,Male,College/University,N/A,4,1,1,2,3,9,9,9,9,9,8,10,5,9,9,9,9,9,6,5,7,10,8,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 16:25:16,19,Male,College/University,30,6,5,1,1,2,5,5,8,4,4,7,10,7,8,7,1,6,6,3,3,5,7,7,Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Never,Not a bully
11-25-2019 16:25:37,21,Female,College/University,N/A,1,1,1,1,1,3,8,5,5,6,9,8,9,9,9,10,4,8,5,9,3,9,10,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 16:26:01,20,Male,College/University,50,2,4,2,1,1,5,8,6,6,10,10,10,5,10,9,6,7,8,6,5,8,6,5,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 16:26:44,14,Female,High School (Grade 9 - Grade 12),24,1,2,1,1,1,8,7,8,8,8,8,10,8,10,10,10,10,10,4,8,1,8,10,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 16:26:50,19,Male,College/University,N/A,7,9,1,3,1,9,7,8,8,8,10,10,10,10,9,8,7,10,7,6,6,9,9,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 16:27:33,19,Male,College/University,250,1,3,1,1,5,5,5,10,1,5,5,10,10,10,10,10,9,9,8,5,10,10,10,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 16:27:47,22,Male,College/University,30,1,3,1,1,1,6,7,6,4,4,3,10,7,10,10,10,10,10,8,7,6,7,8,Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 16:27:55,22,Male,College/University,N/A,1,1,1,1,1,10,10,10,10,10,10,10,10,10,6,4,7,10,4,4,10,10,10,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Every day,Sometimes (1 or 2 times a month),Not a bully
11-25-2019 16:28:10,20,Male,College/University,N/A,2,5,1,3,3,7,8,8,8,6,7,9,9,9,9,3,6,7,6,6,2,9,9,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 16:28:21,17,Male,High School (Grade 9 - Grade 12),31,3,4,2,1,1,10,7,5,10,9,4,10,5,9,6,3,1,7,6,6,9,8,8,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 16:29:22,18,Male,High School (Grade 9 - Grade 12),34,3,2,1,1,1,2,4,6,5,7,9,7,6,5,5,7,4,5,2,2,4,6,7,Every day,Sometimes ( 1 or 2 times a month),Never,Never,Regularly (1 or 2 times a week),Regularly (1 or 2 times a week),Never,Never,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 16:29:26,20,Male,College/University,N/A,1,5,1,1,1,6,4,3,8,5,9,9,4,10,8,1,5,9,6,6,4,2,8,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Every day,Sometimes (1 or 2 times a month),Not a bully
11-25-2019 16:29:34,19,Male,College/University,55,2,3,2,3,2,7,7,8,9,6,10,10,9,9,9,5,5,10,8,7,7,7,8,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 16:29:37,18,Male,College/University,25,1,3,1,1,2,9,9,9,7,7,7,7,9,8,7,9,8,7,5,5,7,9,9,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
